#,H,OPT_H,H/OPT_H
1243,221,200,1.105
1244,225,200,1.125
1245,215,200,1.075
1246,211,200,1.055
1247,209,200,1.045
1248,206,200,1.03
1249,213,200,1.065
1250,214,200,1.07
1251,209,200,1.045
1252,226,200,1.13
1253,215,200,1.075
1254,229,200,1.145
1255,223,200,1.115
1256,210,200,1.05
1257,223,200,1.115
1258,215,200,1.075
1259,220,200,1.1
1260,215,200,1.075
1261,215,200,1.075
1262,212,200,1.06
1263,242,200,1.21
1264,208,200,1.04
1265,233,200,1.165
1266,215,200,1.075
1267,214,200,1.07
1268,220,200,1.1
1269,214,200,1.07
1270,215,200,1.075
1271,209,200,1.045
1272,209,200,1.045
1273,222,200,1.11
1274,214,200,1.07
1275,228,200,1.14
1276,215,200,1.075
1277,240,200,1.2
1278,243,200,1.215
1279,208,200,1.04
1280,219,200,1.095
1281,208,200,1.04
1282,208,200,1.04
1283,203,200,1.015
1284,205,200,1.025
1285,220,200,1.1
1286,213,200,1.065
1287,212,200,1.06
1288,211,200,1.055
1289,216,200,1.08
1290,206,200,1.03
1291,207,200,1.035
1292,206,200,1.03
1293,213,200,1.065
1294,218,200,1.09
1295,215,200,1.075
1296,216,200,1.08
1297,212,200,1.06
1298,223,200,1.115
1299,226,200,1.13
1300,213,200,1.065
1301,214,200,1.07
1302,210,200,1.05
1303,211,200,1.055
1304,218,200,1.09
1305,209,200,1.045
1306,238,200,1.19
1307,206,200,1.03
1308,212,200,1.06
1309,209,200,1.045
1310,220,200,1.1
1311,211,200,1.055
1312,213,200,1.065
1313,215,200,1.075
1314,213,200,1.065
1315,211,200,1.055
1316,208,200,1.04
1317,207,200,1.035
1318,211,200,1.055
1319,211,200,1.055
1320,210,200,1.05
1321,218,200,1.09
1322,218,200,1.09
1323,217,200,1.085
1324,215,200,1.075
1325,210,200,1.05
1326,237,200,1.185
1327,216,200,1.08
1328,212,200,1.06
1329,225,200,1.125
1330,227,200,1.135
1331,235,200,1.175
1332,217,200,1.085
1333,205,200,1.025
1334,211,200,1.055
1335,207,200,1.035
1336,217,200,1.085
1337,202,200,1.01
1338,212,200,1.06
1339,211,200,1.055
1340,207,200,1.035
1341,212,200,1.06
1342,219,200,1.095
1343,221,200,1.105
1344,219,200,1.095
1345,235,200,1.175
1346,219,200,1.095
1347,214,200,1.07
1348,209,200,1.045
1349,234,200,1.17
1350,207,200,1.035
1351,213,200,1.065
1352,214,200,1.07
1353,227,200,1.135
